,date,country/region,y/cases,y_cases_increasing_rate,y/death,y_cases_increasing_rate.1,population,GDPPC,%_ages_0-14  ,%_ages_15-64  ,%_ages_65+,temperature,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,M1_Wildcard,M1_Notes,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,cases_1_day_before,cases_2_day_before,cases_3_day_before,cases_4_day_before,cases_5_day_before
10,15/11/2020,US,165277,-0.10570685,1255,-0.34464752,329064917,63051.4,18.5493171,65.2410767,16.2096061,3.33,3,0,,2,0,,2,0,,3,0,,1,1,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,65.28,71.43,67.86,68.75,62.5,1.457,0.874,0.454,0.28,0.128,184813,153669,143306,147274,138901
11,14/11/2020,US,184813,0.202669374,1915,2.03968254,329064917,63051.4,18.5493171,65.2410767,16.2096061,3.33,3,0,,2,0,,2,0,,3,0,,1,1,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,65.28,71.43,67.86,68.75,62.5,1.457,0.874,0.454,0.28,0.128,153669,143306,147274,138901,110693
12,13/11/2020,US,153669,0.07231379,630,-0.702409069,329064917,63051.4,18.5493171,65.2410767,16.2096061,3.33,3,0,,2,0,,2,0,,3,0,,1,1,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,65.28,71.43,67.86,68.75,62.5,1.457,0.874,0.454,0.28,0.128,143306,147274,138901,110693,121413
13,12/11/2020,US,143306,-0.026942977,2117,0.478351955,329064917,63051.4,18.5493171,65.2410767,16.2096061,3.33,3,0,,2,0,,2,0,,3,0,,1,1,,1,0,,2,0,,3,,2,0,,1,,0,,0,"The Development Finance Corporation (DFC), the Swedish International Development Cooperation Agency (SIDA), the United States Agency for International Development (USAID), and JSC MFO Crystal (Crystal) jointly announced a loan guarantee program to support Georgias private sector to recover from the COVID-19 pandemic. The program, facilitated by USAID, will allow Crystal to issue $15,000,000 in U.S. and Swedish-guaranteed loans to more than 5,000 Georgian micro-, small-, and medium-sized enterprises (MSMEs). https://web.archive.org/web/20201123095731/https://www.usaid.gov/georgia/news-information/news/united-states-and-swedish-governments-partner-mfo-crystal-support-economic Note: value set to 0 because 1) it is unclear how much of the 15m is from the USA, and 2) this is a loans programme, which makes it different from donations.",2,1,,3,,1,,0,,0,,4,0,,,,65.28,71.43,67.86,68.75,62.5,1.457,0.874,0.454,0.28,0.128,147274,138901,110693,121413,130623
14,11/11/2020,US,147274,0.060280344,1432,1.1089838,329064917,63051.4,18.5493171,65.2410767,16.2096061,3.33,3,0,,2,0,,2,0,,3,0,,1,1,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,65.28,71.43,67.86,68.75,62.5,1.457,0.874,0.454,0.28,0.128,138901,110693,121413,130623,122436
15,10/11/2020,US,138901,0.254830929,679,0.479302832,329064917,63051.4,18.5493171,65.2410767,16.2096061,3.33,3,0,,2,0,,2,0,,3,0,,1,1,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,65.28,71.43,67.86,68.75,62.5,1.457,0.874,0.454,0.28,0.128,110693,121413,130623,122436,102507
16,09/11/2020,US,110693,-0.088293675,459,-0.547337278,329064917,63051.4,18.5493171,65.2410767,16.2096061,3.33,3,0,,2,0,,2,0,,3,0,,1,1,"Across the country, public transport is operating but at reduced capacity. http://web.archive.org/web/20201123194911/https://time.com/5869375/public-transit-coronavirus-covid/",1,0,,2,0,Various states have quarantine requirements upon arrival from another state. Overview: http://web.archive.org/web/20201123200438/https://www.kayak.com/travel-restrictions/united-states,3,"With specific exceptions, foreign nationals who have been in any of the following countries during the past 14 days may not enter the United States: China, Iran, European Schengen area, United Kingdom, Republic of Ireland, Brazil. http://web.archive.org/web/20201123200604/https://www.cdc.gov/coronavirus/2019-ncov/travelers/from-other-countries.html",2,0,No change,1,No change,0,,0,,2,1,No change,3,No change,1,No change,0,,0,,4,0,"Masks are mandatory in the majority of states: http://web.archive.org/web/20201122093458/https://www.nytimes.com/interactive/2020/us/states-reopen-map-coronavirus.html. In Massachusetts they must be worn in any public space, regardless of whether social distancing measures can be adhered to: http://web.archive.org/web/20201123201736/https://www.mass.gov/news/mask-up-ma",,,65.28,71.43,67.86,68.75,62.5,1.457,0.874,0.454,0.28,0.128,121413,130623,122436,102507,92734
17,08/11/2020,US,121413,-0.070508257,1014,-0.127366609,329064917,63051.4,18.5493171,65.2410767,16.2096061,3.33,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,130623,122436,102507,92734,83883
18,07/11/2020,US,130623,0.066867588,1162,-0.03807947,329064917,63051.4,18.5493171,65.2410767,16.2096061,3.33,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,122436,102507,92734,83883,81001
19,06/11/2020,US,122436,0.194415991,1208,0.096188748,329064917,63051.4,18.5493171,65.2410767,16.2096061,3.33,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,102507,92734,83883,81001,78934
20,05/11/2020,US,102507,0.105387452,1102,0.024163569,329064917,63051.4,18.5493171,65.2410767,16.2096061,3.33,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,92734,83883,81001,78934,101273
21,04/11/2020,US,92734,0.105516016,1076,0.938738739,329064917,63051.4,18.5493171,65.2410767,16.2096061,3.33,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,83883,81001,78934,101273,88130
22,03/11/2020,US,83883,0.035579808,555,0.261363636,329064917,63051.4,18.5493171,65.2410767,16.2096061,3.33,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,81001,78934,101273,88130,78371
23,02/11/2020,US,81001,0.026186434,440,-0.481132076,329064917,63051.4,18.5493171,65.2410767,16.2096061,3.33,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,78934,101273,88130,78371,75129
24,01/11/2020,US,78934,-0.220581991,848,-0.184615385,329064917,63051.4,18.5493171,65.2410767,16.2096061,3.33,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,101273,88130,78371,75129,68359
25,31/10/2020,US,101273,0.149131964,1040,0.074380165,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,88130,78371,75129,68359,59440
26,30/10/2020,US,88130,0.124523102,968,-0.009211873,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,78371,75129,68359,59440,83056
27,29/10/2020,US,78371,0.043152444,977,-0.011133603,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,75129,68359,59440,83056,85329
28,28/10/2020,US,75129,0.099035972,988,0.956435644,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,68359,59440,83056,85329,72058
29,27/10/2020,US,68359,0.150050471,505,0.525679758,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,59440,83056,85329,72058,62978
30,26/10/2020,US,59440,-0.284338278,331,-0.633849558,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,"According to the latest data from Edweek's tracker, some US states (inducing Hawaii, California, and West Virginia) mandate school closures in some parts of their states due to the risk of infection. Some US territories (Washington DC, Puerto Rico) continue with full closures. https://web.archive.org/web/20201108171154/https://www.edweek.org/ew/section/multimedia/map-covid-19-schools-open-closed.html?cmp=eml-enl-eu-mostpop&M=59726363&U=&UUID=96155749d7cc9a7eb4e153ce431f8907",2,0,"NYT tracker shows substantial reopening since last note. Nevertheless, some businesses, particularly bars, remain closed in certain states (ex: TX, CA, NM) https://web.archive.org/web/20201108172558/https://www.nytimes.com/interactive/2020/us/states-reopen-map-coronavirus.html",2,0,Some jurisdictions (e.g. some areas of California) require events to be cancelled if criteria on cases are not met. Most states require events to proceed with distancing and other sanitary precautions. https://web.archive.org/web/20201108172808/https://www.northstarmeetingsgroup.com/News/Industry/Coronavirus-states-cities-reopening-COVID-19-new-cases,3,0,"Hawaii appears to have the strictest gathering limits in the nation, with gatherings of over 10 people not permitted. Some other states, like Connecticut, limit gatherings of over 25. https://web.archive.org/web/20201108172834/https://www.aarp.org/politics-society/government-elections/info-2020/coronavirus-state-restrictions.html",1,0,Public transit systems throughout the country are open but often operate with restrictions.,1,0,"No state currently enforces a stay-at-home order, but some continue to recommend doing so.",2,0,States like New York require visitors from non-contiguous states to quarantine upon arrival. https://web.archive.org/web/20201108173014/https://coronavirus.health.ny.gov/covid-19-travel-advisory,3,The United States continues to prevent arrivals from certain countries. https://web.archive.org/web/20201108173016/https://www.cdc.gov/coronavirus/2019-ncov/travelers/from-other-countries.html,2,0,Funds continue to be available for some programmes.,1,Evictions relief continues until 1 January. https://web.archive.org/web/20201108190335/https://www.cdc.gov/coronavirus/2019-ncov/covid-eviction-declaration.html,0,,0,,2,1,CDC information campaign continues.,3,"In some states (such as Arizona), testing is generally available.",1,No policy change noted.,0,,0,,4,0,"In several states, facial coverings are required whenever distancing is impossible (NC, OH, and many others). In Nevada, mask-wearing is always required outside the home. https://web.archive.org/web/20201108190507/https://www.aarp.org/health/healthy-living/info-2020/states-mask-mandates-coronavirus.html#Nevada",,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,83056,85329,72058,62978,58549
31,25/10/2020,US,83056,-0.026638071,904,-0.051416579,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,2,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,66.2,66.67,68.45,69.44,62.5,1.457,0.874,0.454,0.28,0.128,85329,72058,62978,58549,60160
32,24/10/2020,US,85329,0.184171084,953,0.133174792,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,2,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,66.2,66.67,68.45,69.44,62.5,1.457,0.874,0.454,0.28,0.128,72058,62978,58549,60160,47843
33,23/10/2020,US,72058,0.144177332,841,-0.259030837,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,2,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,66.2,66.67,68.45,69.44,62.5,1.457,0.874,0.454,0.28,0.128,62978,58549,60160,47843,56611
34,22/10/2020,US,62978,0.07564604,1135,0.216505895,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,2,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,66.2,66.67,68.45,69.44,62.5,1.457,0.874,0.454,0.28,0.128,58549,60160,47843,56611,70256
35,21/10/2020,US,58549,-0.02677859,933,1.032679739,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,2,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,66.2,66.67,68.45,69.44,62.5,1.457,0.874,0.454,0.28,0.128,60160,47843,56611,70256,63785
36,20/10/2020,US,60160,0.25744623,459,0.192207792,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,2,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,66.2,66.67,68.45,69.44,62.5,1.457,0.874,0.454,0.28,0.128,47843,56611,70256,63785,59386
37,19/10/2020,US,47843,-0.15488156,385,-0.442028985,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,2,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,66.2,66.67,68.45,69.44,62.5,1.457,0.874,0.454,0.28,0.128,56611,70256,63785,59386,52517
38,18/10/2020,US,56611,-0.194218287,690,-0.232480534,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,2,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,66.2,66.67,68.45,69.44,62.5,1.457,0.874,0.454,0.28,0.128,70256,63785,59386,52517,41653
39,17/10/2020,US,70256,0.101450184,899,0.085748792,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,2,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,66.2,66.67,68.45,69.44,62.5,1.457,0.874,0.454,0.28,0.128,63785,59386,52517,41653,43597
40,16/10/2020,US,63785,0.074074698,828,-0.146391753,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,2,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,66.2,66.67,68.45,69.44,62.5,1.457,0.874,0.454,0.28,0.128,59386,52517,41653,43597,54271
41,15/10/2020,US,59386,0.130795742,970,0.187270502,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,2,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,66.2,66.67,68.45,69.44,62.5,1.457,0.874,0.454,0.28,0.128,52517,41653,43597,54271,58082
42,14/10/2020,US,52517,0.260821549,817,1.601910828,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,2,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,66.2,66.67,68.45,69.44,62.5,1.457,0.874,0.454,0.28,0.128,41653,43597,54271,58082,56800
43,13/10/2020,US,41653,-0.044590224,314,-0.203045685,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,"According to the latest data from CNN's tracker, some US states (inducing Hawaii, California, and West Virginia) mandate school closures in some parts of their states due to the risk of infection. Some US territories (Washington DC, Puerto Rico) continue with full closures. https://web.archive.org/web/20201025220053/https://www.cnn.com/interactive/2020/health/coronavirus-schools-reopening/",2,0,"NYT tracker shows substantial reopening since last note. Nevertheless, some businesses, particularly bars, remain closed in certain states (ex: TX, CA, NM) https://web.archive.org/web/20201025220249/https://www.nytimes.com/interactive/2020/us/states-reopen-map-coronavirus.html",2,0,Some jurisdictions (e.g. some areas of California) require events to be cancelled if criteria on cases are not met. Most states require events to proceed with distancing and other sanitary precautions. https://web.archive.org/web/20201012153855/https://www.northstarmeetingsgroup.com/News/Industry/Coronavirus-states-cities-reopening-COVID-19-new-cases,3,0,"Hawaii appears to have the strictest gathering limits in the nation, with gatherings of over 10 people not permitted. Some other states, like Connecticut, limit gatherings of over 25. https://web.archive.org/web/20201012154301/https://www.aarp.org/politics-society/government-elections/info-2020/coronavirus-state-restrictions.html",1,0,Public transit systems throughout the country are open but often operate with restrictions.,2,0,"States like New York continue to require visitors from other states with high caseloads to quarantine upon arrival. At latest count, 35 other states are on New York's quarantine list. https://web.archive.org/web/20201011231808/https://coronavirus.health.ny.gov/covid-19-travel-advisory",2,0,"States like New York continue to require visitors from other states with high caseloads to quarantine upon arrival. At latest count, 40 other states are on New York's quarantine list. https://web.archive.org/web/20201011231808/https://coronavirus.health.ny.gov/covid-19-travel-advisory",3,The United States continues to prevent arrivals from certain countries. https://web.archive.org/web/20201012074646/https://www.cdc.gov/coronavirus/2019-ncov/travelers/from-other-countries.html,2,0,"The Department of Labor continues to maintain that states are now authorized to disburse unemployment insurance under the CARES act. Nevertheless there does not appear to be evidence of disbursals, most funding having been depleted.",1,Student loan deferral continues until January 2021.,0,,0,,2,1,The CDC continues to run a coordinated public campaign.,3,"In some states (such as Arizona), testing is generally available.",1,,0,,0,,4,0,"In several states, facial coverings are required whenever distancing is impossible (NC, OH, and many others). In Nevada, mask-wearing is always required outside the home. https://web.archive.org/web/20201011204220/https://www.aarp.org/health/healthy-living/info-2020/states-mask-mandates-coronavirus.html",,,66.2,66.67,68.45,69.44,62.5,1.457,0.874,0.454,0.28,0.128,43597,54271,58082,56800,48182
44,12/10/2020,US,43597,-0.196679626,394,-0.33220339,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,54271,58082,56800,48182,43062
45,11/10/2020,US,54271,-0.065614132,590,-0.418145957,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,58082,56800,48182,43062,40705
46,10/10/2020,US,58082,0.022570423,1014,0.043209877,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,56800,48182,43062,40705,34901
47,09/10/2020,US,56800,0.178863476,972,0.089686099,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,48182,43062,40705,34901,50659
48,08/10/2020,US,48182,0.118898333,892,0.244072524,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,43062,40705,34901,50659,54471
49,07/10/2020,US,43062,0.057904434,717,0.801507538,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,40705,34901,50659,54471,44771
50,06/10/2020,US,40705,0.16629896,398,-0.005,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,34901,50659,54471,44771,41982
51,05/10/2020,US,34901,-0.311060226,400,-0.410029499,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,50659,54471,44771,41982,43017
52,04/10/2020,US,50659,-0.069982192,678,-0.253303965,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,54471,44771,41982,43017,32998
53,03/10/2020,US,54471,0.216658105,908,0.031818182,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,44771,41982,43017,32998,36248
54,02/10/2020,US,44771,0.066433233,880,-0.053763441,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,41982,43017,32998,36248,45368
55,01/10/2020,US,41982,-0.024060255,930,0.002155172,329064917,63051.4,18.5493171,65.2410767,16.2096061,9.688,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,43017,32998,36248,45368,55013
56,30/09/2020,US,43017,0.303624462,928,1.955414013,329064917,63051.4,18.5493171,65.2410767,16.2096061,17.036,3,0,,2,0,,2,0,,3,0,,1,0,,1,0,,2,0,,3,,2,0,,1,,0,,0,,2,1,,3,,1,,0,,0,,4,0,,,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,32998,36248,45368,55013,44213
57,29/09/2020,US,32998,-0.089660119,314,0.212355212,329064917,63051.4,18.5493171,65.2410767,16.2096061,17.036,3,0,"According to the latest data from Edweek's tracker, some US states (inducing Hawaii, California, and West Virginia) mandate school closures in some parts of their states due to the risk of infection. Some US territories (Washington DC, Puerto Rico) continue with full closures. https://web.archive.org/web/20201012153605/https://www.edweek.org/ew/section/multimedia/map-covid-19-schools-open-closed.html?s_kwcid=AL%216416%213%21455874877102%21b%21%21g%21%21school%2520reopenings&gclid=CjwKCAjw_Y_8BRBiEiwA5MCBJqHWkbJBI7eGWbK2BUc3j4GKdCSsH3ujH3K94aqqu5SKIRY-UPGcXhoClZIQAvD_BwE",2,0,"NYT tracker shows substantial reopening since last note. Nevertheless, some businesses, particularly bars, remain closed in certain states (ex: TX, MI, CA) https://web.archive.org/web/20201011144839/https://www.nytimes.com/interactive/2020/us/states-reopen-map-coronavirus.html",2,0,Some jurisdictions (e.g. some areas of California) require events to be cancelled if criteria on cases are not met. Most states require events to proceed with distancing and other sanitary precautions. https://web.archive.org/web/20200925082257/https://www.northstarmeetingsgroup.com/News/Industry/Coronavirus-states-cities-reopening-COVID-19-new-cases,3,0,"Hawaii appears to have the strictest gathering limits in the nation, with gatherings of over 10 people not permitted. Some other states, like Connecticut, limit gatherings of over 25. https://web.archive.org/web/20201012154301/https://www.aarp.org/politics-society/government-elections/info-2020/coronavirus-state-restrictions.html",1,0,Public transit systems throughout the country are open but often operate with restrictions.,1,0,No evidence of stay-at-home requirements in effect. Recommendations (e.g. in Arizona) continue to advise limiting movements.,2,0,"States like New York continue to require visitors from other states with high caseloads to quarantine upon arrival. At latest count, 35 other states are on New York's quarantine list. https://web.archive.org/web/20201011231808/https://coronavirus.health.ny.gov/covid-19-travel-advisory",3,The United States continues to prevent arrivals from certain countries. https://web.archive.org/web/20201012074646/https://www.cdc.gov/coronavirus/2019-ncov/travelers/from-other-countries.html,2,0,"The Department of Labor continues to maintain that states are now authorized to disburse unemployment insurance under the CARES act. Nevertheless there does not appear to be evidence of disbursals, most funding having been depleted.",1,Student loan deferral continues.,0,,0,,2,1,The CDC continues to run a coordinated public campaign.,3,"In some states (such as Arizona), testing is generally available. https://web.archive.org/web/20201104102907/https://globalepidemics.org/july-6-2020-state-testing-targets/",1,Whilst some places have more widespread contact tracing (eg. Arizona https://web.archive.org/web/20201103190524/https://www.nejm.org/doi/full/10.1056/NEJMc2023540) across much of the rest of the USA it is more limited (https://web.archive.org/web/20201103182449/https://www.nytimes.com/2020/07/31/health/covid-contact-tracing-tests.html https://web.archive.org/web/20201008212628/https://www.nature.com/articles/s41562-020-00969-7 https://web.archive.org/web/20201030134816/https://www.cdc.gov/coronavirus/2019-ncov/php/open-america/contact-tracing-resources.html),0,,0,,4,0,"In several states, facial coverings are required whenever distancing is impossible (NC, OH, and many others). In Nevada, mask-wearing is always required outside the home. https://web.archive.org/web/20201011204220/https://www.aarp.org/health/healthy-living/info-2020/states-mask-mandates-coronavirus.html",,,62.5,66.67,66.07,66.67,62.5,1.457,0.874,0.454,0.28,0.128,36248,45368,55013,44213,37930
